year,statefips,countyfips,ds_pm_pred
2011,55,55109,9.26435295146771
2014,54,54093,8.039263470319635
2011,40,40057,7.710905901369863
2014,40,40025,5.604784520547945
2011,50,50003,7.472039755022831
2012,45,45029,8.546187674559806
2013,21,21147,8.837942534246575
2013,36,36117,8.149925653798256
2012,51,51735,8.225007877959927
2014,51,51021,8.47245602739726
2013,36,36113,7.202843312184571
2012,51,51063,8.285636420765027
2014,28,28047,9.403824621004566
2012,13,13247,10.436944881602914
2013,8,8095,6.093762191780822
2011,37,37005,8.510229260273973
2011,35,35007,5.209285305936073
2014,26,26009,7.117087279843444
2011,30,30045,5.286493868493151
2014,37,37077,10.025813719704953
2014,25,25023,6.690903816438356
2013,31,31127,8.673562739726027
2011,29,29051,9.870908027031964
2013,5,5053,9.88855694520548
2012,31,31149,6.756117213114754
2013,21,21013,8.738648130898021
2011,9,9013,8.82310615777043
2011,24,24005,10.408670701984381
2014,48,48081,7.41833698630137
2011,56,56015,5.937832123972603
2014,26,26113,7.414289397260274
2013,48,48325,8.192160890410959
2011,18,18155,11.21683480913242
2014,51,51163,8.343729863013699
2012,1,1115,11.155336296763346
2013,51,51105,8.610721735159817
2012,29,29059,9.082146083788707
2012,13,13109,9.020729963570128
2013,51,51065,7.965721506849315
2012,39,39031,11.082349459016393
2014,17,17029,11.299791301369863
2011,39,39133,11.500610265831702
2011,18,18073,10.712631921232877
2013,5,5071,9.314847123287671
2011,17,17049,10.574851805136986
2013,18,18003,10.67526044520548
2014,42,42057,9.564764474885845
2012,31,31075,6.153551639344262
2014,17,17165,11.18392599695586
2011,20,20033,7.747813863013699
2011,8,8041,5.893095974562698
2011,20,20141,7.878314876712329
2012,34,34021,9.316374082747853
2012,6,6007,6.901922184720883
2012,26,26069,7.833329860352155
2013,55,55031,7.362519383561644
2011,39,39029,11.430541530936073
2011,6,6065,10.211818480691887
2013,21,21137,9.378858538812785
2011,46,46101,8.271933791780822
2012,45,45073,9.373479690346084
2013,30,30091,5.601844794520548
2011,17,17155,10.435002652054794
2012,21,21017,9.895533697632058
2011,48,48061,8.401203214972921
2012,23,23023,7.642397643442623
2014,6,6105,6.607965863013699
2014,20,20099,9.558994383561644
2012,48,48281,7.879975573770492
2013,41,41055,6.235853671232877
2013,47,47089,9.27439802130898
2014,18,18037,11.751283287671233
2012,31,31083,7.728075956284153
2014,31,31097,8.739301506849315
2014,28,28075,10.029060980533526
2011,48,48161,9.124626204305284
2014,48,48151,7.499455068493151
2013,29,29079,8.836430952054794
2013,48,48247,7.453180821917808
2012,21,21093,10.063004806259314
2013,47,47041,9.029730616438356
2011,48,48225,9.055428426614481
2011,6,6095,8.323497645348174
2011,5,5135,9.860541487671233
2014,47,47001,9.79899601217656
2012,27,27039,9.702639836065574
2013,51,51760,8.622967687837277
2013,31,31103,5.984786109589041
2014,4,4025,4.359455801043705
2011,45,45055,10.225798938630137
2012,13,13273,9.983071994535519
2012,29,29159,9.17118174366617
2012,28,28031,9.410555737704918
2014,26,26021,11.615153898401826
2013,30,30111,5.381415628424658
2013,19,19119,8.675951232876712
2014,16,16001,9.298944815416763
2014,13,13271,10.557050593607306
2013,48,48433,6.940373424657534
2014,21,21057,9.776039863013699
2013,19,19079,9.270504712328767
2013,54,54063,7.845174520547945
2011,31,31021,8.914385304109589
2014,23,23025,6.54914934568896
2014,48,48333,8.127346849315068
2011,8,8071,5.277837540182648
2013,37,37003,8.759381095890411
2012,18,18137,10.632024089253188
2013,17,17183,10.353997203196347
2011,30,30051,6.151911112328767
2013,48,48269,6.786613424657534
2013,29,29215,8.806737363013699
2011,29,29145,10.291606342694064
2011,50,50015,7.341012180039139
2014,38,38087,5.04370794520548
2011,45,45001,10.436057485388128
2011,55,55039,9.770262554383562
2014,24,24027,10.429897075965131
2013,38,38041,5.399674520547945
2014,40,40057,7.827097534246575
2012,4,4027,6.758952483854943
2014,39,39143,11.0185539543379
2011,42,42069,8.814069978314372
2014,27,27093,6.33904794520548
2013,51,51810,7.67706701812647
2011,6,6103,6.917154358405978
2014,45,45049,9.809339068493151
2012,51,51127,8.454933588342441
2014,8,8091,4.118331232876712
2013,46,46127,8.552976940639269
2013,16,16079,6.168119543378995
2012,35,35009,7.14542206284153
2012,17,17113,10.327018859123018
2014,46,46135,7.669648438356164
2011,40,40109,10.2737026277042
2014,6,6107,15.081501700035125
2011,1,1009,11.078883788432268
2013,38,38045,6.639338890410959
2013,9,9007,8.273139738964992
2014,48,48141,8.498675786607675
2011,29,29147,9.219520392876712
2011,8,8043,5.163106415655577
2013,16,16083,6.894749432485323
2013,51,51177,8.148409305936073
2011,26,26077,10.053337101369863
2011,13,13001,10.445810159452055
2014,17,17089,12.093735532910124
2013,12,12055,5.861306230339929
2013,22,22063,8.298390185334408
2011,27,27081,8.088249364383562
2011,35,35023,6.585046519178082
2012,30,30027,5.481218415300546
2011,21,21233,10.442619923972603
2012,21,21225,10.15162131147541
2012,29,29229,8.974815368852459
2014,12,12111,6.623282534246575
2012,19,19001,8.964945081967213
2011,42,42119,10.016809179726027
2012,37,37159,9.872178488160291
2014,48,48319,7.731353287671233
2014,49,49037,4.779438150684932
2012,48,48343,9.568030692167577
2012,40,40085,8.990144444444444
2012,37,37193,8.724625604996097
2014,28,28143,9.824291415525114
2012,25,25017,8.856518954703234
2014,22,22081,9.318524520547945
2011,29,29111,10.009899855479452
2012,48,48175,7.726711612021858
2013,40,40079,9.380981849315068
2012,31,31001,8.536320613236187
2011,18,18027,11.323542003131116
2011,54,54045,9.639969469710807
2014,22,22045,8.860797333333333
2011,21,21185,11.305477456360078
2014,46,46065,5.463579178082192
2012,6,6075,7.558866042293967
2013,29,29027,9.406992839041096
2012,24,24047,7.93023725239071
2012,19,19135,9.24892276867031
2011,6,6001,9.900472131765601
2014,22,22049,9.215339123287671
2011,12,12123,8.528802706164384
2013,5,5039,9.798063068493151
2012,18,18113,10.798391967213115
2013,55,55135,8.103159109589041
2014,18,18179,12.025728923679061
2012,28,28067,9.555208723653396
2012,36,36009,8.365144011189175
2012,26,26137,7.551327395264117
2013,5,5055,9.683963138508371
2011,28,28147,8.972740872146119
2013,48,48387,9.415950479452055
2011,12,12073,10.137905557856567
2014,21,21029,11.845760639269406
2012,34,34029,7.946692480874317
2011,32,32013,5.90647656369863
2012,17,17091,10.77875097983795
2012,31,31173,9.210012704918033
2014,10,10001,8.90945386130137
2013,5,5109,9.619074520547945
2013,17,17143,10.333362831050228
2014,55,55078,7.820472739726027
2014,46,46045,5.499607808219178
2012,18,18003,10.998474402322404
2014,17,17075,11.083178538812785
2013,31,31079,7.916304716242661
2012,21,21121,9.349103227459016
2013,29,29085,8.879000456621005
2013,37,37083,7.967044497716895
2014,39,39115,10.569142671232877
2014,17,17149,10.272706739726027
2013,22,22049,9.418486301369863
2013,12,12073,8.756265024174053
2012,26,26039,7.733673174863388
2012,28,28073,9.176603278688525
2014,21,21055,10.90536705479452
2014,29,29085,9.026367214611872
2011,28,28033,10.118649052469904
2012,5,5133,9.496871038251366
2012,21,21161,9.842292732240437
2013,41,41035,7.609681956164384
2012,18,18093,10.29323131147541
2013,12,12011,6.420421564907221
2014,32,32015,4.751024931506849
2011,48,48245,9.778324135578387
2014,28,28039,9.368092876712329
2011,51,51011,8.860754447488584
2013,12,12115,6.275648600990965
2012,36,36035,7.335911530054645
2012,17,17167,10.288579930920714
2013,5,5049,9.097889520547945
2011,36,36003,7.910459194520548
2012,8,8107,4.973622585382514
2014,19,19069,8.67095095890411
2014,20,20107,9.177158273972603
2013,28,28017,9.385681232876712
2014,21,21121,9.491865171232877
2013,17,17177,9.719015447839831
2014,13,13063,11.339369309589041
2013,21,21097,9.760577753424658
2011,40,40153,7.857790902465753
2013,17,17203,10.179896377473364
2014,12,12107,7.525975777598711
2014,29,29197,9.209508493150685
2013,20,20199,6.24405205479452
2011,37,37111,9.249023348767123
2014,56,56007,2.705226312328767
2014,42,42075,12.217410207688908
2014,18,18017,11.613926899128269
2011,21,21011,9.763120559817352
2012,53,53033,8.24081079276266
2012,12,12083,7.133980518691994
2012,1,1009,10.7265956284153
2012,13,13317,9.66676837431694
2011,53,53067,7.004395082639083
2011,21,21099,10.191951044931507
2014,38,38101,5.050337260273973
2013,18,18175,10.687949223744292
2013,28,28095,9.505509680365297
2014,18,18009,11.565623287671233
2011,21,21079,10.009062073287671
2011,18,18177,10.958982969701853
2014,47,47171,8.682165479452055
2011,26,26155,9.34149347735697
2012,48,48395,8.748012131147541
2014,41,41069,5.78379805479452
2012,12,12003,7.301874521857924
2012,20,20175,7.387330163934426
2012,51,51685,9.455028005464481
2013,22,22099,8.888217085927771
2011,37,37065,9.280055140508806
2011,29,29003,9.408803399315068
2012,38,38085,6.615862568306011
2012,51,51117,8.467212128111718
2011,39,39151,12.249143502994584
2011,53,53007,5.61618543072407
2013,13,13275,9.796778854296388
2014,26,26035,7.839889240348692
2012,48,48319,6.965897404371585
2014,13,13121,11.441408006983615
2011,40,40127,9.539286705022831
2011,30,30067,5.371098275342466
2014,37,37033,9.871900091324201
2013,22,22001,8.764535662100457
2013,49,49055,4.67821205479452
2011,28,28047,9.140913112998478
2011,29,29129,9.120577763013699
2013,25,25011,7.507058248097412
2012,39,39143,10.780741296903461
2012,13,13117,9.92311978749241
2013,12,12103,6.72502031439479
2013,37,37191,8.601902718651212
2011,5,5005,9.91704158782344
2013,25,25019,6.34636202739726
2013,42,42077,10.262775602018746
2014,1,1061,10.162685662100457
2013,21,21109,8.902369497716895
2012,36,36089,7.597379791178767
2014,48,48091,9.748349771689498
2012,31,31125,8.409224043715847
2011,30,30089,6.207083559817352
2014,13,13031,10.206879703196347
2012,20,20157,8.621975409836066
2012,17,17169,9.847715573770492
2014,21,21107,11.031333310502283
2014,13,13257,9.510572164383562
2014,30,30009,4.894593232876712
2013,21,21121,8.809151732876712
2011,21,21175,9.402951632328767
2012,36,36099,8.70569150273224
2013,53,53021,7.722288265542676
2012,5,5121,9.589207991803279
2013,48,48315,9.644602123287671
2011,16,16011,6.813607408561644
2011,1,1093,9.72944027739726
2013,36,36039,7.141175147031964
2011,54,54069,11.49064578173516
2014,31,31161,4.455872493150685
2011,40,40013,9.505934855790785
2013,45,45059,9.042839226430298
2011,38,38047,6.730444879452055
2013,37,37053,7.110189471624266
2011,37,37029,8.775623332876712
2014,47,47007,9.200267397260274
2012,1,1095,10.783188008500304
2011,48,48215,8.640553932622136
2012,4,4021,7.469679741347905
2013,42,42111,8.902640821917808
2011,28,28153,9.395863163013699
2013,31,31163,7.071041917808219
2013,19,19021,8.758231506849315
2014,5,5013,9.566057260273973
2011,1,1001,10.724975459589041
2014,26,26095,6.094877351598174
2014,27,27119,6.32143735890411
2014,18,18075,11.701885362035225
2014,24,24009,8.74012805175038
2012,1,1031,9.229195706479313
2014,5,5139,9.628371643835616
2011,21,21157,10.100356605022831
2013,1,1021,9.848876164383562
2012,50,50027,7.172343943533698
2011,5,5139,10.118906063835616
2013,6,6041,8.925892617683686
2012,17,17181,9.975578087431694
2011,12,12085,5.979293716712329
2012,46,46025,8.177496174863388
2013,5,5143,9.366264828767123
2011,5,5001,10.310213021917808
2013,51,51735,7.720998812785388
2011,48,48287,8.802799379452055
2011,29,29039,9.650216225570776
2013,5,5021,9.619538315068493
2013,17,17119,10.898945170896025
2012,51,51710,8.503768181204884
2013,41,41025,5.413347342465753
2011,28,28135,9.659246230136986
2013,42,42095,9.968258102336825
2011,45,45067,9.771739380821918
2012,37,37113,8.08722422586521
2014,8,8107,3.635469787671233
2013,51,51035,7.825236371819961
2012,19,19171,9.592422449908925
2012,8,8035,6.573309307533817
2014,40,40129,7.234749863013699
2013,39,39063,10.489053424657534
2013,47,47003,9.439368127853881
2014,16,16011,6.818309726027397
2013,5,5033,9.43317394769614
2013,21,21051,8.669084863013699
2011,1,1131,9.654564239041096
2014,19,19195,7.965568858447489
2014,36,36061,9.995791485920852
2014,26,26165,7.457363273972603
2014,51,51510,9.411288695025234
2012,37,37043,8.157145081967213
2011,40,40139,7.282504037260274
2011,6,6069,8.353064124034869
2012,1,1005,9.606473041894353
2013,36,36051,8.01963839086758
2014,41,41053,7.716630365296804
2012,13,13133,9.922836729117877
2013,6,6001,11.000614932267884
2011,18,18093,10.890373021917808
2013,5,5063,9.518436815068493
2014,6,6045,6.980445987671233
2011,26,26055,7.625968482876712
2014,13,13239,10.890740821917808
2012,18,18085,10.940404486626402
2014,47,47187,10.419549677897075
2011,36,36017,7.838414419863014
2014,28,28095,10.1622300456621
2011,47,47117,10.048395580821918
2012,20,20205,9.010324112021858
2011,29,29185,9.50194483196347
2011,26,26119,7.3415548
2014,17,17027,11.184891404109589
2013,29,29015,8.915991415525114
2013,37,37035,9.003910066283694
2012,45,45075,9.243267336065574
2013,41,41027,5.756033349315068
2012,48,48381,7.328630780101752
2011,20,20109,6.959568616438356
2013,53,53069,6.070384876712329
2014,6,6099,11.039189790148645
2012,47,47071,8.88933674863388
2012,31,31027,8.66054193989071
2013,17,17199,9.841043926940639
2014,54,54023,7.881696164383562
2012,12,12001,7.316245086846214
2013,20,20129,6.29176602739726
2014,27,27101,7.056260456621005
2013,48,48421,6.414962191780822
2012,1,1101,10.75191174863388
2012,40,40091,9.288499817850638
2014,40,40107,9.087662671232877
2012,13,13089,10.670073508573582
2011,19,19113,10.421200933576864
2014,48,48143,8.51357801369863
2012,1,1093,9.432177219945355
2011,42,42031,9.41488234
2011,45,45003,11.74042020083022
2013,29,29045,9.465773634703196
2014,37,37085,10.320724271943176
2014,30,30057,6.109886849315068
2011,47,47029,9.647045050532724
2013,28,28071,9.163309780821918
2013,28,28027,9.646217886497065
2013,46,46023,6.958285351598174
2012,48,48479,7.14482491713697
2012,39,39165,11.540241637688359
2013,29,29510,11.450525869733781
2014,55,55039,9.302408219178082
2012,13,13255,10.256513775045537
2013,21,21015,10.883911892901619
2012,6,6033,5.177570633879781
2011,21,21235,9.898736064726027
2013,13,13073,9.68701585890411
2014,19,19135,9.107708401826484
2011,31,31123,6.2143348
2013,26,26045,9.240478571428571
2014,22,22101,8.434102808219178
2012,27,27165,9.375994262295082
2011,31,31145,7.243130397260274
2013,26,26093,9.122902443296654
2011,21,21083,9.901298343074581
2013,36,36053,7.591115239726027
2013,46,46119,6.202608410958904
2013,22,22031,9.609647240704501
2014,37,37197,9.580196516634051
2014,51,51035,8.665820273972603
2011,26,26053,7.10256527553816
2012,45,45071,9.63314887295082
2013,17,17051,9.990202387475538
2012,5,5043,9.733887868852459
2011,37,37101,9.832356386739726
2014,47,47119,9.877622514101531
2013,27,27093,8.5735700456621
2013,26,26067,9.050915890410959
2014,26,26005,10.83184950913242
2012,34,34031,9.372010546448087
2012,17,17149,9.808486830601093
2013,48,48437,6.843611232876712
2014,48,48395,9.499822410958904
2013,17,17181,9.748595123287671
2014,55,55061,8.406453150684932
2011,8,8081,5.613023216438356
2013,6,6025,7.548357030490499
2012,28,28047,8.840530315725562
2011,19,19097,10.282964507762557
2012,38,38017,8.759982265275708
2012,47,47115,9.512314162112933
2013,19,19091,8.991581232876712
2011,42,42103,8.003127469101979
2013,37,37097,9.169210317559153
2011,6,6089,6.888776041267123
2013,27,27117,8.178820893150685
2012,51,51023,8.76376081284153
2011,1,1055,11.427237806940639
2012,8,8111,4.226521584699454
2011,35,35051,6.42831204520548
2014,36,36101,7.640087544292237
2014,41,41039,7.544780323988531
2012,24,24021,10.324471168144764
2012,20,20063,7.259784426229508
2013,48,48441,7.492422811824081
2012,48,48401,9.385111580496007
2014,31,31015,6.254770136986301
2011,37,37023,9.785645231659056
2013,21,21197,8.989392602739726
2011,26,26101,7.66603704718417
2011,55,55069,7.976824191506849
2012,22,22121,10.02209087431694
2014,13,13305,9.84898899543379
2013,22,22093,8.798492133072407
2012,54,54057,8.844909594067135
2011,55,55085,7.48411475518591
2014,51,51079,8.333153488584475
2014,48,48095,7.515511506849315
2013,45,45069,8.757368923679061
2011,19,19189,9.092559249315068
2012,48,48063,9.568229326047359
2013,8,8075,5.743572739726027
2014,17,17039,11.248462575342466
2011,31,31065,7.420897271232877
2012,51,51103,7.860025783242259
2013,34,34019,9.33894708113804
2012,17,17089,11.126447550979608
2011,6,6007,7.720789141767392
2012,35,35041,6.869420710382514
2013,12,12111,5.663506529265255
2012,47,47075,9.421572404371585
2014,36,36105,7.757477716894977
2014,1,1113,11.546305353003161
2012,48,48473,9.684989936247723
2012,13,13131,9.812045992714026
2013,31,31117,5.756978383561644
2011,13,13309,10.693381257534247
2012,48,48007,7.475617923497268
2013,42,42039,9.153589970220369
2014,17,17065,11.244143652968036
2014,26,26059,10.854145776255708
2012,30,30057,5.688633479052823
2014,47,47083,9.801783835616438
2014,20,20025,7.121118356164384
2012,29,29105,9.112712659380692
2012,29,29186,9.890117008196721
2013,39,39139,10.314953114155251
2013,27,27147,9.152923938356164
2013,20,20169,8.277431666666667
2011,17,17081,10.19583819750934
2012,12,12095,7.179522909902062
2014,1,1021,10.731434429223744
2013,39,39017,11.453159859589041
2014,31,31149,5.878812602739726
2013,5,5139,9.752407671232877
2014,39,39019,10.939002387475538
2012,48,48137,6.404002267759563
2012,51,51690,8.81029243715847
2014,55,55049,9.01245497716895
2011,48,48199,9.301650265753425
2011,48,48271,7.385443931506849
2014,45,45035,9.376843605479452
2011,27,27093,8.698498697260274
2014,27,27055,8.394148328767123
2014,4,4007,4.845443344178082
2012,21,21001,9.462529039812646
2013,21,21143,9.698758630136986
2013,48,48461,6.620916575342466
2011,38,38087,6.005262879452055
2012,5,5109,9.543081147540984
2013,18,18171,10.362664657534247
2011,38,38099,7.550208641552511
2013,45,45079,9.259366113590888
2014,47,47075,9.730687260273973
2012,19,19003,9.001424316939891
2011,42,42125,11.425277683352682
2011,1,1085,9.986927037671233
2014,16,16039,6.590465095890411
2014,51,51073,8.454756712328767
2012,8,8079,4.378858469945355
2011,27,27051,8.041733934246575
2013,6,6109,8.432496687422167
2011,17,17193,10.33281849479452
2014,38,38029,5.035478712328767
2014,51,51683,9.06323228962818
2014,20,20053,7.708775205479452
2011,38,38009,6.97830282739726
2011,8,8033,5.148764769863014
2012,18,18049,10.845152595628415
2012,19,19017,9.626102219945355
2011,27,27129,8.667443494977169
2013,31,31005,5.566261780821918
2012,41,41007,4.927937122040073
2012,1,1103,11.066492157458004
2013,19,19103,9.930215787671233
2013,8,8041,5.758111163540569
2011,48,48075,7.635102409589041
2011,21,21135,9.806375797260274
2014,26,26141,6.839004200913242
2012,26,26129,7.990737096018735
2011,54,54105,10.33773005479452
2013,55,55019,8.065804075342466
2011,20,20071,6.850225153424658
2012,51,51650,8.373478769688203
2012,28,28135,9.594626844262295
2014,55,55115,8.134778181818182
2011,1,1077,10.229808679825654
2014,29,29151,9.505241520547945
2012,42,42039,9.751363512710858
2013,51,51830,7.715086575342466
2013,31,31129,7.754179315068493
2012,40,40153,7.410010710382514
2011,48,48453,9.790923667801935
2014,19,19005,8.618357698630137
2014,19,19159,8.838307260273973
2014,47,47101,9.357343835616438
2011,21,21139,10.079539984931507
2013,47,47069,9.124196575342466
2012,40,40143,10.078793141295863
2014,36,36009,8.544124148727984
2012,22,22015,10.447969398907104
2013,36,36003,7.640766520547945
2014,41,41067,8.159118532665964
2013,22,22091,7.956442191780822
2012,48,48339,10.497519968509771
2014,35,35051,5.170625410958904
2014,5,5145,10.002869820864067
2013,29,29061,8.940118219178082
2011,35,35053,5.770786353881278
2011,17,17097,10.655987360909661
2011,22,22049,9.243328595068493
2011,37,37149,9.74655399334638
2014,36,36049,6.584031976516634
2013,17,17133,10.580728264840183
2011,48,48305,7.607413224657534
2012,17,17099,10.433009211553474
2014,19,19111,10.325216338729763
2012,40,40073,8.73964262295082
2013,8,8109,4.370407123287671
2011,17,17127,10.12602327739726
2013,13,13031,8.878244931506849
2014,30,30033,5.248237205479452
2011,12,12069,7.064049264481409
2013,1,1039,8.815940273972603
2014,48,48381,7.200524950401512
2013,36,36089,7.430071914872798
2014,39,39161,12.072249132420091
2012,51,51510,9.738328156456716
2012,48,48239,7.99583306010929
2014,5,5015,9.11774701369863
2013,13,13307,9.784047671232877
2013,54,54103,9.336317643835616
2011,5,5047,10.407734136986301
2013,48,48177,8.569063287671233
2013,40,40095,9.292759178082192
2013,27,27095,8.335578238747554
2012,39,39169,11.648844228142076
2014,39,39051,11.268839817351598
2013,4,4017,4.537069596995139
2012,48,48439,10.171117161072079
2014,48,48025,9.081691545988258
2014,39,39137,11.690321761252446
2014,54,54013,9.498647671232877
2014,17,17061,10.530833095890411
2011,28,28161,9.267699321461187
2012,56,56027,6.022635245901639
2013,22,22067,9.450307876712329
2014,17,17031,12.950863202236681
2011,21,21189,9.473776235616438
2014,19,19041,8.075786849315068
2014,48,48501,7.12098095890411
2012,20,20081,7.715580054644809
2014,29,29019,9.712013823334908
2011,8,8027,4.847505534246575
2013,1,1017,9.69358697108067
2014,46,46029,5.270935604696673
2014,28,28067,9.759110802348337
2012,51,51145,8.46573687431694
2014,31,31137,7.408181278538813
2012,29,29169,9.066476350941105
2012,8,8055,4.783818442622951
2011,13,13085,10.258522488584475
2012,30,30085,6.516246038251366
2012,22,22125,8.788765755919854
2012,30,30097,5.58327650273224
2012,46,46017,7.324014480874317
2013,13,13241,7.900841753424658
2012,27,27087,7.998833333333333
2011,20,20001,9.612286431780822
2013,6,6017,8.052080661994266
2013,23,23015,6.932621643835616
2012,28,28141,9.068450341530055
2014,31,31059,8.08757095890411
2014,29,29217,9.123169940639269
2014,53,53021,8.781957192834563
2012,36,36003,8.079814810844893
2012,48,48353,6.973793989071038
2013,38,38047,6.205043232876712
2012,48,48435,6.472470491803279
2013,36,36041,6.141606643835616
2011,47,47123,10.559612313111546
2011,13,13281,9.243069253881278
2014,20,20147,6.996455342465753
2014,38,38045,5.364940410958904
2012,36,36011,8.596623655450101
2013,13,13121,10.015300730593607
2014,8,8051,3.954454520547945
2011,34,34019,9.414734182824025
2011,39,39065,10.77408975851272
2012,28,28091,8.853647222222222
2011,45,45083,10.991120385546953
2011,34,34017,11.531087714820928
2013,39,39167,9.907795273972603
2014,22,22107,8.931216073059361
2013,22,22005,8.935234774951076
2014,27,27115,6.067100006849315
2011,26,26159,9.615832073607306
2013,29,29103,9.104481684931507
2013,36,36101,7.622650303196347
2011,54,54001,9.403807414383562
2014,31,31023,8.330692602739726
2011,39,39003,11.149124039601494
2013,16,16067,7.150542191780822
2014,50,50011,5.843231350684932
2014,12,12031,8.448484681289096
2013,13,13023,9.439409315068493
2014,27,27139,7.413370412263536
2012,20,20165,7.725927732240437
2014,37,37049,8.684418930202218
2011,48,48221,9.133470488493151
2013,47,47019,8.18986939564867
2013,45,45003,9.783438386052304
2011,34,34015,10.256769993215916
2013,31,31001,7.924850410958904
2011,21,21073,10.543371855043587
2011,1,1097,9.504405009613074
2012,48,48077,8.075343715846994
2013,39,39093,10.027086639144305
2012,1,1075,9.454012295081967
2011,37,37105,9.684466783561644
2013,19,19023,9.356782794520548
2014,22,22105,8.685741328767123
2014,46,46075,5.161711205479452
2013,36,36019,7.162203576063446
2013,13,13277,9.496504687975647
2012,29,29041,9.208468761384335
2013,47,47093,9.696970159001957
2014,5,5119,10.377541508291276
2013,48,48425,8.618833698630137
2012,51,51081,8.460364316939891
2011,29,29055,9.35565686347032
2011,29,29155,9.89218597260274
2011,51,51051,9.296796746575342
2012,48,48445,7.362725409836066
2011,45,45035,10.109049925589041
2014,29,29181,9.868644931506849
2012,28,28041,8.857727868852459
2013,36,36007,7.825057444582814
2012,39,39027,10.881659259259259
2013,30,30047,5.291660089041096
2012,24,24039,8.010874730679157
2012,40,40067,8.374289799635701
2011,16,16055,7.581372723287671
2012,38,38099,7.995122404371585
2014,48,48465,7.87063562739726
2013,25,25003,7.24243620793818
2014,48,48213,9.861574004834811
2012,6,6049,5.808197943989071
2014,51,51685,9.125367534246575
2013,26,26165,7.192891061643836
2013,20,20037,9.224042714819427
2012,55,55029,7.808547216150577
2014,27,27077,5.723644164383562
2012,31,31175,7.605835928961749
2013,47,47075,9.405765068493151
2012,30,30041,6.125726775956284
2013,40,40125,9.045134743150685
2014,42,42037,10.02779605479452
2011,21,21165,9.498115132876712
2014,26,26049,9.938109266966433
2011,31,31031,6.201236902739726
2012,55,55041,7.246692370218579
2014,42,42119,10.359031232876712
2013,20,20073,8.294790684931507
2011,26,26143,7.493675710410959
2013,28,28137,9.392063123287671
2014,26,26031,6.773890787671233
2013,22,22033,8.91032683144729
2014,54,54103,10.193582520547945
2012,40,40095,9.183048770491803
2012,19,19093,9.173946174863388
2014,13,13057,10.718758682824025
2011,47,47063,10.945367734246575
2014,12,12011,6.893102616020946
2013,13,13067,9.965105657534247
2011,18,18079,11.065901605022831
2011,23,23003,6.4548307456621
2013,19,19175,8.619145273972603
2014,12,12095,7.731450531400966
2013,51,51017,7.585849863013699
2013,55,55041,6.625835109589041
2013,13,13261,9.907095034246575
2011,42,42115,8.176927588044832
2014,20,20003,9.115313575342466
2012,8,8053,4.220576775956284
2012,45,45043,8.025356225604996
2012,8,8067,4.799681092896175
2012,12,12081,6.805706623931624
2011,48,48391,8.20461714109589
2014,13,13025,9.243059817351598
2012,21,21101,10.796774888226528
2014,21,21095,9.187199750933998
2013,31,31173,8.58257397260274
2013,17,17081,9.933406475716065
2013,19,19037,9.14280904109589
2014,13,13141,10.768329273972603
2014,37,37031,8.031685977045539
2012,38,38023,6.984015846994536
2014,51,51179,8.720429994926433
2014,47,47027,9.71313205479452
2012,19,19197,9.439043606557377
2014,47,47093,10.174417837573386
2012,49,49049,7.639097406292691
2012,30,30049,5.974579400858704
2011,13,13187,9.841512528082192
2012,39,39015,10.375114146933819
2013,51,51515,8.09346794520548
2013,48,48445,6.83840401826484
2011,51,51670,9.463371872407045
2014,37,37143,8.325431598173516
2014,39,39081,10.933172960095295
2013,42,42035,8.36606794520548
2012,46,46065,6.957373428961749
2013,38,38069,6.074535602739726
2013,51,51125,7.705137625570776
2011,45,45079,11.274880619639834
2011,39,39101,11.104704853120244
2011,22,22113,8.809392007762557
2011,46,46121,6.357210020547945
2011,27,27113,7.470700429041096
2014,29,29201,11.069945068493151
2014,55,55131,9.986745469667319
2012,17,17025,10.115485792349727
2011,4,4012,6.269404863622527
2012,38,38039,7.781631448087432
2014,29,29157,10.497198246575342
2014,19,19167,8.4606985518591
2014,46,46127,8.43757296803653
2012,39,39039,10.897692956891318
2012,27,27163,10.263065114754098
2013,21,21231,8.987840712328767
2014,37,37087,8.22237154109589
2012,5,5001,10.127718715846994
2014,30,30017,5.565206347031964
2012,16,16033,6.22607349726776
2012,40,40115,9.519193321190042
2011,18,18113,10.494362320273973
2012,37,37141,7.995562386156648
2012,50,50025,7.079802615361263
2012,36,36101,8.098415634790528
2013,28,28091,8.571812237442922
2014,18,18065,11.019330537407798
2013,39,39051,10.077492480974125
2012,48,48097,9.338369740437158
2011,48,48267,7.428408532876712
2014,19,19093,8.463800456621005
2011,31,31061,7.808826660273973
2012,45,45045,10.126654068822921
2014,19,19181,8.835876689497717
2013,36,36009,7.922173716894977
2011,51,51165,9.16359766445566
2013,21,21007,9.927788127853881
2012,47,47103,9.947894717668488
2011,48,48187,9.408097199244214
2011,18,18077,10.994768019569472
2014,17,17033,11.36707502283105
2013,51,51181,7.687515616438356
2013,13,13279,8.953338767123288
2014,36,36123,7.671843397260274
2014,31,31035,7.873957260273973
2011,28,28043,9.319229416438356
2014,48,48365,9.626930319634703
2011,30,30057,5.43810145022831
2011,37,37127,9.343354695585997
2013,46,46003,6.953437835616438
2014,37,37063,10.477795415525114
2014,29,29161,9.344176273972603
2014,22,22047,9.175653463796478
2013,26,26001,7.207342465753425
2012,19,19163,10.549309522148587
2011,16,16075,7.901754191780822
2011,41,41039,7.724633661452692
